,hierid,T_mean
20219,THA.57.697.R3ed97f9ed07c520d,28.282519428391907
20220,THA.R1ca17d199676a617,24.13160675435515
20221,THA.51.626.Raf0cad0224c3d7f9,26.5775943480056
20222,THA.7.114.Rceb95edb6a5ce75e,24.72044089015045
20223,THA.30.Ree1305f3c3c4fed9,26.75963262089691
20224,THA.45,26.820937122108926
20225,THA.43,25.981778236182386
20226,THA.R58bccb46b89e6f74,26.571571588997333
20227,THA.30.424.Rca6249598b5df479,26.861990891319078
20228,THA.28.R678ebb4740bb1671,26.8377646758012
20229,NAM.5.34,22.79535692409641
20230,NAM.12.100,22.012143173565136
20231,NAM.7.46,22.780781006834
20232,NAM.7.49,22.680257108327954
20233,NAM.1.3,23.334832892691253
20234,NAM.1.4,23.0880625641302
20235,NAM.11.90,23.597067764845736
20236,NAM.7.47,20.766440237128673
20237,NAM.2.7,18.993974734013445
20238,NAM.6.43,20.69414763781114
20239,NAM.4.20,20.286390106612338
20240,NAM.2.11,17.589002251384784
20241,NAM.2.12,19.40773118047723
20242,NAM.2.13,16.073775293589904
20243,NAM.3.18,20.422635008018304
20244,NAM.3.15,21.946351671241896
20245,NAM.3.14,20.230181285971476
20246,NAM.3.16,21.846090759198617
20247,NAM.4.23,21.9388605727997
20248,NAM.4.24,18.309648731838102
20249,NAM.4.25,17.732295355318907
20250,NAM.5.Rfc55e8f8daa0eaec,22.59437593789365
20251,NAM.3.R502c5d554f9ba6e3,20.07372834009304
20252,NAM.1.R83dd5fbccbd19628,23.315797322758954
20253,NAM.8.R5e64e6ee01f8fcb7,23.41444707649558
20254,NAM.5.Ref1287a333e9db26,22.669063125179967
20255,NAM.10.R66152ba00bba7ce7,23.12013981251381
20256,NAM.10.R6868f7c7b79fafb3,23.495875033023882
20257,NAM.11.R1c7e5b6f7dd0eb88,23.743020005321284
20258,NAM.6.R9e03db30ed4774b5,18.873081011294715
20259,NAM.2.R75c226ae6ebef0a6,21.42567296325388
20260,NAM.11.Ra51bf7f59311b3d5,23.62416336570739
20261,NAM.7.R5bade87b3353068e,21.31802311562145
20262,NAM.12.Ra5694e0932ebc5d7,23.671655962996734
20263,NAM.8.R210a6a1413a18142,23.139804269701298
20264,NAM.12.Ra01114d8eb0e8197,23.203953713664735
20265,NAM.6.Ra8547f5f97bc4c51,18.494381900262482
20266,NAM.4.Rd42f2f9e91996ddc,20.74955912190778
20267,NAM.6.R8a933bb4ed75c142,18.989612591449614
20268,NAM.R66f9fd3b7fc3fab3,21.482021994874007
20269,GRD.R335ea4dee84d1661,26.542310263518715
20270,IRQ.13.70,24.326963005630933
20271,IRQ.17.91,24.243363525195786
20272,IRQ.13.65,24.98864970140905
20273,IRQ.17.95,23.660248370289754
20274,IRQ.17.93,24.47889843836629
20275,IRQ.13.68,25.48231309941963
20276,IRQ.13.66,25.342202253069317
20277,IRQ.1.6,23.532110722002102
20278,IRQ.1.7,21.489394638677894
20279,IRQ.13.67,25.418964604044902
20280,IRQ.9.52,25.79304047309267
20281,IRQ.11.57,26.74169396336373
20282,IRQ.14.71,23.77349442802995
20283,IRQ.9.53,25.028648524806908
20284,IRQ.15.78,26.37317046235292
20285,IRQ.14.73,24.186057215984665
20286,IRQ.14.72,24.734206976301056
20287,IRQ.9.51,25.0825485220681
20288,IRQ.9.50,25.788495622419273
20289,IRQ.15.74,26.6294939298561
20290,IRQ.3.18,24.901464083962434
20291,IRQ.2.12,26.929504373712035
20292,IRQ.11.60,26.670172234066683
20293,IRQ.2.14,25.966157353655646
20294,IRQ.2.11,26.436756781836568
20295,IRQ.12.64,16.98475397265414
20296,IRQ.12.61,14.447061764142436
20297,IRQ.6.32,15.118948380645039
20298,IRQ.6.34,15.480610977348343
20299,IRQ.12.63,19.403310110960945
20300,IRQ.12.62,18.147736531287297
20301,IRQ.16.88,20.523704222851897
20302,IRQ.7.42,18.118744611830053
20303,IRQ.6.29,13.813436220936111
20304,IRQ.16.89,20.65152120119286
20305,IRQ.16.83,19.656834197801583
20306,IRQ.16.87,20.697304643546246
20307,IRQ.16.82,21.205482190234882
20308,IRQ.16.85,21.74300806523504
20309,IRQ.6.28,21.261322400449394
20310,IRQ.16.81,21.414861335229347
20311,IRQ.6.31,22.330496694336436
20312,IRQ.16.84,21.890592980336304
20313,IRQ.7.35,21.42542143887646
20314,IRQ.8.48,22.624623471797413
20315,IRQ.7.40,15.164652763608672
20316,IRQ.8.46,22.472974176097797
20317,IRQ.7.44,19.51383826038787
20318,IRQ.17.92,22.61190222987834
20319,IRQ.8.45,23.305767338929478
20320,IRQ.8.47,23.190938601078532
20321,IRQ.7.38,19.251251847816913
20322,IRQ.7.36,19.749080807909614
20323,IRQ.17.94,22.766078572968755
20324,IRQ.7.39,22.578324189754923
20325,IRQ.17.97,23.84494539121247
20326,IRQ.1.5,21.643337571684718
20327,IRQ.13.69,24.01304875158041
20328,IRQ.1.4,21.095078533405747
20329,IRQ.17.96,23.52328229039923
20330,IRQ.17.90,25.171020727121345
20331,IRQ.2.15,26.891540865375468
20332,IRQ.18.102,25.781576148679456
20333,IRQ.1.9,25.28813691189859
20334,IRQ.18.101,26.067704627296372
20335,IRQ.18.99,26.42863472117459
20336,IRQ.4.21,26.119905781560874
20337,IRQ.5.27,23.898371322721857
20338,IRQ.5.25,25.166039629117773
20339,IRQ.4.24,25.289612622675666
20340,IRQ.11.58,26.739943838697094
20341,IRQ.5.26,25.14021076962699
20342,IRQ.15.75,26.759091874223934
20343,IRQ.15.76,26.92086318138593
20344,IRQ.3.20,26.149842949055518
20345,IRQ.11.59,26.895263245828406
20346,IRQ.3.17,26.29026544986373
20347,IRQ.3.19,25.906162804194935
20348,IRQ.11.56,26.70069253585009
20349,IRQ.10.55,25.396648872736233
20350,IRQ.16.R8d55f8171b05a3cb,19.31323261533454
20351,IRQ.9.Reb1c5f3badce2b7f,25.345694589334627
20352,IRQ.6.R44144b19a63a2e13,19.70617718046607
20353,IRQ.1.R6f53fab2065fccfd,22.56787418757016
20354,IRQ.15.Rf2c2672ed6b21f6e,26.95100731583267
20355,IRQ.18.R8ee1558c144a10e2,26.600260814081576
20356,IRQ.1.R47759e2415f9faff,24.48531881711728
20357,IRQ.7.Re8d078550f43ac90,16.759089316938418
20358,IRQ.4.R498efaa3c3ddda37,26.037292722630053
20359,IRQ.2.R1a3c75f0c1dcac1d,26.952314876463706
20360,PRT.2,17.77531911952587
20361,PRT.15,14.420415921979018
20362,PRT.4,14.206820239361349
20363,PRT.1,15.052874085689027
20364,PRT.10,13.528247042986077
20365,PRT.7,14.935387474877508
20366,PRT.12,16.05846461223498
20367,PRT.5,13.31332663626482
20368,PRT.16,16.151145728497045
20369,PRT.8,16.794790076489747
20370,PRT.14,16.420331176664593
20371,PRT.18,13.9721548467719
20372,PRT.19,12.776588755494338
20373,PRT.17,16.515476903661423
20374,PRT.9,17.233581461232422
20375,PRT.20,13.906361509337323
20376,PRT.6,15.264084311024732
20377,PRT.13,18.748513176048828
20378,PRT.3,16.847229411067453
20379,PRT.11,15.48804668286638
20380,EST.Rbb9dc727e9abfff8,7.083087645962815
20381,EST.R517223a810af0fb6,6.258131454805238
20382,EST.Rbeedc5abaf53c632,6.191989503062405
20383,KO-.3.R38bd815d438a4abe,10.902933293222482
20384,KO-.3.Rab79951dda2008fc,9.630358187811828
20385,KO-.R68688dc0877c9f51,10.729369238778089
20386,KO-.R62d5b78d48f8f1ef,9.316669574032066
20387,GNQ.1,25.50525930391268
20388,GNQ.Rbeb04e1fe722f928,24.23913846548499
20389,LBN.1,17.836921661957867
20390,LBN.3,14.486357898796346
20391,LBN.2.5,19.214868868703178
20392,LBN.5,16.571184195722317
20393,LBN.4,16.811402038331032
20394,LBN.6,19.03343710140291
20395,SJM.2,-7.002709107043453
20396,SJM.1,0.7432999815286317
20397,UZB.12.140,6.826204301459812
20398,UZB.6.76,16.19662695550786
20399,UZB.10.115,13.372249345236241
20400,UZB.9.103,15.701823249185736
20401,UZB.9.108,14.012422277238954
20402,UZB.2.25,16.324867599960985
20403,UZB.4.43,14.34475104734974
20404,UZB.1.1,14.500388997867418
20405,UZB.5.53,10.923064334348629
20406,UZB.8.94,15.928503985589733
20407,UZB.14.157,14.402255407449104
20408,UZB.7.82,14.955465606120908
20409,UZB.8.96,11.14206044519902
20410,UZB.14.155,12.921524435354607
20411,UZB.7.85,13.800444353623174
20412,UZB.13.145,14.738859456867758
20413,UZB.12.Rde134f3ace507072,15.425564433583551
20414,UZB.4.R8415b960df3f77c6,10.082587412293059
20415,UZB.14.R834c35462bd68ea7,15.090477712383379
20416,UZB.3.R95b850e3563f0926,13.638102799762855
20417,UZB.8.Re79f7690c89599e5,15.902801770829248
20418,UZB.10.R4af46690f7b70499,12.02288793221526
20419,UZB.10.Rec36fe1b4ba8bb85,13.364786873112687
20420,UZB.2.Re4bb58550d297c74,16.967796909803965
20421,UZB.5.Rff0dc5f4b7846f67,12.42108753109493
20422,UZB.5.Rf47a99df41a4aaf3,11.978247677748294
20423,UZB.3.R0aef94c2b5bda73d,15.019576715904654
20424,UZB.6.Rd9eb0881630e4e29,15.55477077911398
20425,UZB.4.Re9da2d99e8587770,13.486130090427347
20426,UZB.14.Rbd9c062330baf48b,14.857985743300205
20427,UZB.12.R9b678a23f690d403,18.851896030247357
20428,UZB.12.R13e3170f9d2ed926,15.506746842485917
20429,UZB.10.R8780305afa860384,11.740351380456701
20430,UZB.5.Rcaf36d736d600123,12.967233616061183
20431,UZB.6.R71ec795595d50ca5,10.437686871345823
20432,UZB.9.Refb5b91590e1e073,14.13301047100352
20433,UZB.6.Rdaa58d8b7a1436de,15.078693731089558
20434,UZB.11,14.974158177666132
20435,UZB.9.R8e0d08611866e807,15.06293546813545
20436,UZB.2.R2022b0808e71717f,16.186743160606127
20437,UZB.8.Ra6c58c9158ec0861,13.774567365213919
20438,UZB.1.R13adac47b6d0e71c,14.474523674104338
20439,UZB.10.R44db27558eb46435,15.612894053769624
20440,UZB.10.R0f06e848ca2084b8,13.610880586844802
20441,UZB.3.Rf661c5adf20e5180,12.133201159867243
20442,UZB.5.Rb5d9f3bb7b1a47d1,13.362174196245324
20443,UZB.7.R8c2fcc62a8b4480e,14.07157773636079
20444,UZB.14.Raca83f7d5f714b43,6.62036271178901
20445,UZB.3.R0bad3155948476a8,15.261881972860733
20446,UZB.1.Rb4ad582edab63d0f,14.84564566620438
20447,TUN.11,16.757545974636553
20448,TUN.10,21.890956776146428
20449,TUN.13,18.805999297251976
20450,TUN.12,20.04349538069577
20451,TUN.15,20.079674032922917
20452,TUN.14,21.068163872810565
20453,TUN.17,20.246535382803156
20454,TUN.16,18.893792290183715
20455,TUN.19,17.24396877968178
20456,TUN.18,19.418331697292345
20457,TUN.9,17.149074726179126
20458,TUN.8,18.84633815119223
20459,TUN.1,19.120198207879127
20460,TUN.3,18.92716858390902
20461,TUN.2,18.067856451429098
20462,TUN.5,20.81542692856568
20463,TUN.4,18.61568465399764
20464,TUN.7,17.357050271155394
20465,TUN.6,20.519777817386988
20466,TUN.24,18.50432007191006
20467,TUN.20,19.785651269883463
20468,TUN.21,21.683574438224102
20469,TUN.22,22.270927884811368
20470,TUN.23,19.000861231296863
20471,DJI.3.5,27.985115883132664
20472,DJI.Rc2d7c3e205966fbb,28.32099169505366
20473,GRL.1.2,-20.808398785190207
20474,GRL.3.19,-21.28844672831129
20475,GRL.1.1,-19.09521475354533
20476,GRL.2.15,-19.785020477719126
20477,GRL.2.16,-15.714309881114797
20478,GRL.3.18,-17.673443581733533
20479,GRL.2.4,-10.758607313874776
20480,GRL.2.13,-11.786351248374501
20481,GRL.2.3,-4.6818523485783885
20482,GRL.2.6,-12.189408103415781
20483,GRL.2.14,-9.40136789407026
20484,GRL.3.17,-13.273842872328023
20485,GRL.2.7,-11.217716260954695
20486,GRL.2.10,-12.35610649100138
20487,GRL.2.11,-8.06430702684557
20488,GRL.2.9,-13.26926247652735
20489,GRL.2.5,-5.777089902757278
20490,GRL.2.12,-1.7365186624914382
20491,GRL.2.8,-2.3999911662555298
20492,ATG.Rf556856bf414a509,26.215988746777896
20493,ESP.12.40.306.7341,13.68139673868501
20494,ESP.6.27.196.4975,14.909089971071012
20495,ESP.6.27.194.4911,13.825240058734607
20496,ESP.6.27.201.5116,16.394526794726573
20497,ESP.8.33.235.5912,14.863748412962622
20498,ESP.13.44.327.7625,17.748529913557064
20499,ESP.13.44.327.7620,17.96652744810484
20500,ESP.13.44.322.7592,18.75750103101827
20501,ESP.13.44.326.7613,18.529921626744283
20502,ESP.13.44.322.7591,19.006502607089715
20503,ESP.5.19.132.2797,11.361560912699503
20504,ESP.6.27.191.4867,9.363556400814957
20505,ESP.6.27.192.4868,12.461758581659922
20506,ESP.10.37.268.6659,17.656679940629516
20507,ESP.13.44.327.Ree492d1acd4a56e4,18.24349829723775
20508,ESP.13.44.326.Ra56af7735a732508,17.902585582362462
20509,ESP.13.44.327.R98c9d0d2cfc6b876,17.716220215834426
20510,ESP.10.37.279,12.81214377344476
20511,ESP.10.37.267.Red8b9e124d248414,15.609523942323014
20512,ESP.12.40.306.R5212c97bc8719d79,13.272098221923898
20513,ESP.4.13,14.753096710706746
20514,ESP.5.22.Rf3890638953be739,13.391486230390901
20515,ESP.11.38,16.64277896713451
20516,ESP.12.40.306.Rab4f93dcde928904,14.140150218714481
20517,ESP.1.6,15.659154519052258
20518,ESP.8.33.233.R6f9e0c8f38427a5e,13.279701610815664
20519,ESP.13.44.327.R1d04ab482adf6b6f,18.153335427043253
20520,ESP.11.39,15.935863796762304
20521,ESP.12.40.R800bf004b2856edd,13.631260182246148
20522,ESP.5.20,10.705030566803186
20523,ESP.12.40.306.R5a12a51eedb7dd5b,13.613434392863487
20524,ESP.10.37.267.R0f920c0a8a329b01,15.446698498421437
20525,ESP.8.33.233.Rec0b913fc251cb4b,11.969966902641167
20526,ESP.5.19.Raf3c3a4a717f845c,11.337328835451844
20527,ESP.16.49.347.R6e9a89dee82d5aaa,12.530798387912142
20528,ESP.6.27.195.R38501c2ea76e836c,14.515464033764317
20529,ESP.6.27.202,15.764533731578442
20530,ESP.12.Rcd096c738e3273de,11.938978231004128
20531,ESP.2.9,13.067580257328498
20532,ESP.5.19.R3bb10bc55490d10d,12.31939304485777
20533,ESP.1.3,17.198628299818058
20534,ESP.13.44.R38c45d9032c79cee,18.025509231811192
20535,ESP.16.49.348,12.290716835421941
20536,ESP.2.10,12.521819438963158
20537,ESP.6.27.194.Rd2621ac234d7e143,15.080924913251792
20538,ESP.13.44.R0a3112fb0d1c51dc,18.172738147256553
20539,ESP.5.19.R2b809da9d9c2adfc,11.27403896016446
20540,ESP.10.36,14.97020729076141
20541,ESP.R92c6a9d7b84ad6b1,11.109699163068012
20542,ESP.15.46,10.940123445906357
20543,ESP.4.17,15.280245575887077
20544,ESP.5.23,12.09477314501518
20545,ESP.8.33.235.Rcfbaeeef163761a3,15.028145819876947
20546,ESP.10.37.R5a4c9ea783c4f9c1,14.840395464485956
20547,ESP.2.11,13.941101094770847
20548,ESP.16.49.347.R024e90a6bd56c065,12.546781501813953
20549,ESP.5.21,11.643658100784762
20550,ESP.6.28,13.37568427967975
20551,ESP.12.40.306.R1f70844142f273d9,13.624493653748601
20552,ESP.5.24,11.507701197972354
20553,ESP.13.44.322.R49f1a9e5354ccc79,18.997712600203762
20554,ESP.6.27.R1d01b61530750cfc,15.86441508649174
20555,ESP.12.40.306.R56ebc25fdcc516ef,13.489335888089059
20556,ESP.12.43,13.53833767907787
20557,ESP.6.27.198.R293159711daeeef4,12.984743289075794
20558,ESP.10.37.R20a753fa2a8c3ea2,16.192500376159085
20559,ESP.9.34,12.403494625174853
20560,ESP.14.45.330,19.4635803345971
20561,ESP.6.27.195.R1b760a239d866788,14.998847757368651
20562,ESP.5.22.R4a18bb407c0c3c78,12.386624190918186
20563,ESP.4.14,15.782145318762053
20564,ESP.1.7,16.946647283391478
20565,ESP.10.35,17.381961586493738
20566,ESP.1.8,18.011715781979216
20567,ESP.6.R87a9dd8cd07a0f37,13.211619747057071
20568,ESP.6.27.194.Ra86f640249a27d74,14.465371533865437
20569,ESP.6.27.196.R55ff25d9230140db,14.053764005286169
20570,ESP.5.26,12.544415351942444
20571,ESP.6.27.198.R95588b91765f9287,11.386468951294454
20572,ESP.4.15,13.951856950825919
20573,ESP.16.Rb8f2287422518b01,11.854638500891786
20574,ESP.6.27.Reb525b15d44ddbfd,13.505115115737786
20575,ESP.4.16,12.548438893590873
20576,ESP.8.33.R427f0fb98c8ca8ba,14.465194912874418
20577,ESP.1.R93e066a4394620ad,17.779899029901195
20578,ESP.R3c3bb4fdfe8faed1,16.328954484751677
20579,ESP.5.18,12.796580210401567
20580,ESP.6.27.201.R8742d195eae4ac34,15.64399640268626
20581,ESP.1.R5a4da6f4124e2617,15.727510350699433
20582,ESP.5.25,12.967345491206533
20583,COL.21.749,25.77909046158055
20584,COL.10.405,17.30275442089171
20585,COL.21.742,25.746721009502068
20586,COL.15.611,25.339319177789015
20587,COL.21.750,25.707200796014025
20588,COL.17.626,18.74719850180399
20589,COL.10.415,18.539846966389433
20590,COL.17.643,14.768946850442319
20591,COL.17.620,18.078009314690064
20592,COL.17.624,16.412229610757223
20593,COL.10.409,15.83114045786643
20594,COL.22.810,23.88616361463543
20595,COL.14.545,19.814183212129585
20596,COL.30.1048,19.58540704035886
20597,COL.5.163,27.24342599903478
20598,COL.2.101,26.83167543640674
20599,COL.28.951,27.53151774543538
20600,COL.2.104,26.28760755729875
20601,COL.22.794,17.106993975812316
20602,COL.22.791,24.533983774808384
20603,COL.22.776,15.851439686914944
20604,COL.7.337,19.056973864913004
20605,COL.25.851,20.20557961964893
20606,COL.25.848,21.714757429144026
20607,COL.25.849,19.010864204554338
20608,COL.9.379,26.09110763246207
20609,COL.24.837,15.292118528273912
20610,COL.30.1045,20.315555864671694
20611,COL.6.270,27.050121128622653
20612,COL.2.92,18.392121965748743
20613,COL.9.365,12.130375980770225
20614,COL.32.1061,26.473599329412362
20615,COL.7.332,18.670429054018513
20616,COL.7.343,18.670429054018513
20617,COL.6.223,18.019348102908264
20618,COL.25.846,19.97928234623666
20619,COL.27.863,22.45228693582561
20620,COL.27.860,27.092752803171358
20621,COL.6.222,13.263603222762924
20622,COL.6.256,12.519737558671372
20623,COL.14.557,26.508489062899173
20624,COL.7.328,24.88793846596394
20625,COL.12.450,25.73432198067951
20626,COL.30.1012,19.58540704035886
20627,COL.24.829,19.58540704035886
20628,COL.26.852,26.938112294490224
20629,COL.5.192,24.826416886883855
20630,COL.22.780,13.353234756419567
20631,COL.18.657,27.54637917127301
20632,COL.18.656,26.38169311685447
20633,COL.18.661,22.92380291113318
20634,COL.22.785,24.680498109332852
20635,COL.13.481,27.5752333106736
20636,COL.2.41,26.685150227948725
20637,COL.26.853,26.745905586805407
20638,COL.26.854,26.69516614014134
20639,COL.18.660,27.598235130427206
20640,COL.18.658,22.60348104146192
20641,COL.19.681,21.240734437099263
20642,COL.4.141,27.591950639138286
20643,COL.19.667,25.44160915234838
20644,COL.19.675,27.86605627027275
20645,COL.4.159,27.609400725835258
20646,COL.19.663,23.01467128937788
20647,COL.11.442,24.20515676487557
20648,COL.4.150,27.341141308962833
20649,COL.4.146,27.568963024207278
20650,COL.18.662,22.204060127516925
20651,COL.18.654,23.037371475103214
20652,COL.11.434,22.459278665957925
20653,COL.11.439,26.424688283997867
20654,COL.19.665,28.079048789391123
20655,COL.22.790,13.917499372524688
20656,COL.22.798,13.307688919968882
20657,COL.25.845,20.193539352214504
20658,COL.7.345,16.715173608114128
20659,COL.13.488,24.71200348654963
20660,COL.22.793,12.028578711215706
20661,COL.2.42,18.02918012538396
20662,COL.19.679,28.279851655185404
20663,COL.5.170,28.06570443411339
20664,COL.28.962,27.551171988163134
20665,COL.5.194,28.096391667766586
20666,COL.5.188,25.6119816587636
20667,COL.22.811,13.293719182818123
20668,COL.5.168,26.320778047099388
20669,COL.32.1062,26.802572438150445
20670,COL.12.445,24.183219119338823
20671,COL.6.249,18.930818461514036
20672,COL.6.271,21.780291960195694
20673,COL.6.258,12.564691340809361
20674,COL.15.610,25.08780357938015
20675,COL.30.1031,15.946507925932735
20676,COL.6.287,17.09808728325524
20677,COL.2.12,19.67640892489044
20678,COL.2.70,18.683993763285287
20679,COL.12.444,25.731656690703158
20680,COL.31.1058,25.300462059960516
20681,COL.5.169,27.35075846669459
20682,COL.5.173,27.249638334754593
20683,COL.5.198,27.523879068537923
20684,COL.12.448,25.86821889521359
20685,COL.27.918,27.507805382089288
20686,COL.6.229,13.178130968673685
20687,COL.2.98,19.71839184906467
20688,COL.6.253,14.70867997840287
20689,COL.30.1030,19.728173684155212
20690,COL.17.623,20.95596594700698
20691,COL.5.171,27.429342502134332
20692,COL.5.181,26.993312667819136
20693,COL.2.82,26.697688840436957
20694,COL.13.467,27.290487337689473
20695,COL.13.475,27.054749869357547
20696,COL.2.20,26.686699841891482
20697,COL.22.786,23.46909434301422
20698,COL.28.948,27.49419197537503
20699,COL.11.419,26.217995850106114
20700,COL.13.464,27.455128035796598
20701,COL.5.179,25.554836598933022
20702,COL.11.430,23.968043213701208
20703,COL.22.808,20.952403538845058
20704,COL.22.805,22.760672511649926
20705,COL.12.443,24.91422755946263
20706,COL.13.489,25.907496690798
20707,COL.22.800,26.32899113430629
20708,COL.22.797,24.178961974370452
20709,COL.8.352,23.21592486141884
20710,COL.21.771,25.19365595083658
20711,COL.16.614,24.55144786966086
20712,COL.17.638,17.551479339001048
20713,COL.8.354,24.413388820043362
20714,COL.21.716,22.211115637451062
20715,COL.8.348,20.55480971739115
20716,COL.10.391,18.114614738934222
20717,COL.21.763,16.505107640908278
20718,COL.21.720,18.114614738934222
20719,COL.15.607,25.603040014277507
20720,COL.21.743,18.114614738934222
20721,COL.21.762,16.33882350197294
20722,COL.12.463,25.775036889194183
20723,COL.22.792,22.226742473195074
20724,COL.22.787,20.94737207421563
20725,COL.22.774,21.83136938753343
20726,COL.12.459,25.981352240450676
20727,COL.2.120,26.4150220367295
20728,COL.2.81,27.20618115613351
20729,COL.22.777,18.938286971807145
20730,COL.13.474,24.34453158466334
20731,COL.27.919,26.896071994633132
20732,COL.5.190,24.0934130276826
20733,COL.22.812,20.008593504515623
20734,COL.2.40,26.77161004207422
20735,COL.22.795,18.45376070100656
20736,COL.22.788,17.977217361199905
20737,COL.13.479,23.226588582972454
20738,COL.22.802,18.78446577219326
20739,COL.22.813,18.210371094057137
20740,COL.22.778,21.71817762104294
20741,COL.22.784,17.16715688826766
20742,COL.29.981,15.925980501116348
20743,COL.14.510,14.977983920234493
20744,COL.7.330,17.621043760266748
20745,COL.14.525,24.155474277991573
20746,COL.30.1019,17.300736887997658
20747,COL.20.704,22.864866060819978
20748,COL.16.613,24.57346715217207
20749,COL.17.631,14.45278469443654
20750,COL.21.747,23.90990378182751
20751,COL.22.801,15.008192805370413
20752,COL.27.887,21.03353973726408
20753,COL.27.915,19.533634831403887
20754,COL.3.133,26.670015064058376
20755,COL.3.138,18.427229498183546
20756,COL.3.134,25.554635065213517
20757,COL.3.137,26.11817376322637
20758,COL.6.226,14.515294651338536
20759,COL.2.78,26.265895396515095
20760,COL.3.136,17.94583103295148
20761,COL.12.454,25.71180940951629
20762,COL.27.874,26.50526452338568
20763,COL.27.885,16.354736039863894
20764,COL.3.135,26.712638823023173
20765,COL.3.139,20.960126847647587
20766,COL.12.446,25.909609434091326
20767,COL.27.924,17.678993722695935
20768,COL.2.127,25.474076469828496
20769,COL.2.122,22.482243672123467
20770,COL.27.932,18.809566130417608
20771,COL.12.458,25.070776391196087
20772,COL.2.24,18.47044486994878
20773,COL.2.76,18.623181943619898
20774,COL.2.63,18.112979728018388
20775,COL.2.66,19.227424341016103
20776,COL.2.54,19.227424341016103
20777,COL.27.884,13.59019135998895
20778,COL.2.71,19.227424341016103
20779,COL.2.94,19.227424341016103
20780,COL.2.51,18.236623017523485
20781,COL.2.33,19.63319170470581
20782,COL.2.95,20.016371216154113
20783,COL.27.858,16.595089702084636
20784,COL.12.451,23.941658372081122
20785,COL.12.457,25.731039490419583
20786,COL.2.113,20.71321822700793
20787,COL.6.259,24.542188471311718
20788,COL.12.455,25.255933078191863
20789,COL.14.602,24.719058227682115
20790,COL.2.65,19.381712910657114
20791,COL.6.266,17.97321217259001
20792,COL.7.342,19.25866128337543
20793,COL.6.313,19.143104828435924
20794,COL.6.214,16.837965280422907
20795,COL.6.207,16.837965280422907
20796,COL.6.312,12.539312207342618
20797,COL.6.210,15.470759742514247
20798,COL.2.37,18.486183320346527
20799,COL.6.255,19.9772450520596
20800,COL.7.344,19.91889045383533
20801,COL.9.380,24.695391025853805
20802,COL.32.1065,26.109611766278253
20803,COL.7.338,15.581366937072938
20804,COL.7.339,18.84808534081978
20805,COL.6.246,22.071127074552038
20806,COL.6.208,17.724002397286924
20807,COL.32.1064,25.716333207988033
20808,COL.12.462,25.32267681156081
20809,COL.29.990,14.801689750440602
20810,COL.14.499,16.753662706085073
20811,COL.7.327,18.776737699015968
20812,COL.14.597,14.012141802944598
20813,COL.9.362,23.85920324245141
20814,COL.9.372,20.195060265246013
20815,COL.9.363,18.426372503767254
20816,COL.7.324,17.04413427556827
20817,COL.7.334,14.888103802184617
20818,COL.7.333,15.964549506815104
20819,COL.7.331,14.918327586700684
20820,COL.29.1005,18.013988639069325
20821,COL.29.986,22.535179244632975
20822,COL.1.1,25.027949038122674
20823,COL.1.2,25.014031672852987
20824,COL.1.8,25.2993140133348
20825,COL.1.6,25.530066771692532
20826,COL.1.4,25.62758964436449
20827,COL.12.447,25.893543421383193
20828,COL.29.983,16.788138616831095
20829,COL.12.449,25.253177477060717
20830,COL.12.453,25.652258783163074
20831,COL.9.377,25.33316440675896
20832,COL.14.559,23.06717807697774
20833,COL.12.460,21.81322233472399
20834,COL.7.326,19.819854666746238
20835,COL.25.843,19.828423770718388
20836,COL.12.456,25.09764788988486
20837,COL.25.839,20.458015894910375
20838,COL.30.1024,19.699060295541756
20839,COL.25.850,16.017906147211107
20840,COL.25.844,21.216971494278994
20841,COL.14.506,15.422083467897323
20842,COL.25.847,17.764961577216326
20843,COL.14.515,20.436174972115964
20844,COL.25.841,20.316059306881783
20845,COL.20.700,25.69846431618894
20846,COL.14.543,18.950857343500218
20847,COL.30.1025,21.55170880821288
20848,COL.14.568,13.816847264092802
20849,COL.30.1022,20.633190258666744
20850,COL.12.461,23.30159570856059
20851,COL.14.536,14.178961143294373
20852,COL.14.518,17.90775292261644
20853,COL.14.521,16.343955554221637
20854,COL.14.555,24.977712092655146
20855,COL.14.546,17.886376625226234
20856,COL.30.1049,20.987660625207354
20857,COL.24.831,19.58540704035886
20858,COL.29.987,16.47899404642276
20859,COL.24.836,21.301173380174532
20860,COL.14.574,16.805774385651304
20861,COL.29.972,15.809815132039503
20862,COL.24.834,20.01413042781286
20863,COL.24.826,18.278835705821763
20864,COL.24.828,17.27138981437084
20865,COL.20.707,14.503044224227532
20866,COL.30.1041,19.742610399243603
20867,COL.24.833,18.727087475451185
20868,COL.30.1044,16.21972278698858
20869,COL.20.688,15.146728809411002
20870,COL.24.835,15.912331100636626
20871,COL.14.520,20.76253961864093
20872,COL.12.452,25.414209486507023
20873,COL.14.562,24.94065357042217
20874,COL.24.832,15.902844900613502
20875,COL.30.1018,18.523106807145712
20876,COL.29.1000,14.988029239098012
20877,COL.20.710,21.429204537103594
20878,COL.14.533,11.542759174226955
20879,COL.20.687,22.995647878559375
20880,COL.29.982,25.781722005768188
20881,COL.14.495,18.458892047495112
20882,COL.30.1046,20.020187417891123
20883,COL.29.991,25.20238000123237
20884,COL.14.532,13.888410293425864
20885,COL.14.554,19.368188194462988
20886,COL.30.1013,17.710104412413784
